sample_name,reference,northing,easting,location,suite,rock_name,rock_group,rock_origin,core,sio2,al2o3,fe2o3_tot,feo_tot,mno,mgo,cao,na2o,k2o,tio2,p2o5,so3,loi,sro,bao,nio,fe2o3,feo,cr2o3,ba_ppm,ce_ppm,co_ppm,cr_ppm,cu_ppm,ga_ppm,la_ppm,nb_ppm,nd_ppm,ni_ppm,pb_ppm,rb_ppm,sc_ppm,sr_ppm,th_ppm,u_ppm,v_ppm,y_ppm,zn_ppm,zr_ppm,Quartz_norm,Albite_norm,Anorthite_norm,Orthoclase_norm,Nepheline_norm,Leucite_norm,Kalsilite_norm,Corundum_norm,Diopside_norm,Enstatite_norm,Wollastonite_norm,Olivine_norm,Larnite_norm,Acmite_norm,K2SiO3_norm,Na2SiO3_norm,Rutile_norm,Ilmenite_norm,Magnetite_norm,Hematite_norm,Apatite_norm,Zircon_norm,Perovskite_norm,Chromite_norm,Sphene_norm,Pyrite_norm,Halite_norm,Fluorite_norm,Anhydrite_norm,Na2SO4_norm,Calcite_norm,Na2CO3_norm,Total_norm,quartz,orthoclase,plagioclase,perthite,biotite,hornblende,clinopyroxene,orthopyroxene,olivine,spinel,epidote,zircon,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,rock_type
KK-mn020,Kromkhun(2010),66 69'91.3" N,36 30'10" E,mount_painter,mount_painter,granite,igneous,plutonic,0,64,18.43,1.04,NaN,0,3.56,0.14,8.99,0.15,0.49,0.04,0.01,1.71,,,,NaN,NaN,,48,135,42,2,0,26,61,69,61,1,3,11,5,34,84,5,10,212,4,787,5.613053597,81.59552833,0.452508874,0.994752987,0,0,0,2.348217723,0,8.19683511,0,0,0,0,0,0,0,0.550747297,0.097819658,0,0.081413917,0.097492268,0,0.00023775,0,0,0,0,0,0.018609572,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,2.74664378167331,-1.81209265838017,-5.24610999607645,0.180638769003813,2.99851495098114,3.99666206483493,-0.345430901257491,trachydacite
GJ-050,johnson_1991,,,widgiemooltha,madoonia_downs_intrusion,syenite,igneous,plutonic,0,65.08,15.49,NaN,<undefined>,0.07,2.53,2.49,7.77,0.61,0.36,0.18,NaN,1.03,,,,1.51,2.03,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.473575978,70.03198993,5.648466442,3.929829861,0,0,0,0,3.823899199,6.974447578,0,0,0,0,0,0,0,0.401705245,0.351660956,0,0.363713875,0,0,0,0,0,0,0,0,0,0,0,100,5,15,55,0,0,20,5,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
GJ-016,johnson_1991,,,gilgarna,<undefined>,syenite,igneous,plutonic,0,65.74,17.19,NaN,<undefined>,0.03,0.5,1.95,7.76,3.7,0.18,0.07,NaN,1.38,,,,1,0.45,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.689952294,67.56420314,1.116785387,23.02622708,0,0,0,0,4.80400065,0,0.332585035,0,0,0,0,0,0,0.194023642,0.135313065,0,0.136635185,0,0,0,0,0,0,0,0,0,0,0,99.99,2,85,0,0,3,0,6,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachyte
GJ-171,johnson_1991,,,<undefined>,<undefined>,<undefined>,igneous,plutonic,0,64.77,16.07,NaN,<undefined>,0.03,0.42,2.04,7.62,4.32,0.26,0.13,NaN,1.35,,,,2.09,0.26,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.007790203,61.00777177,0,27.19915102,0,0,0,0,6.270425248,0.043264289,0,0,0,0.625722015,0,1.305371214,0,0.283534583,0,0,0.256719232,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachyte
GJ-067,johnson_1991,,,twin_peaks_north,<undefined>,monzodiorite,igneous,plutonic,0,64.37,18.28,NaN,<undefined>,0.06,0.94,4.19,7.52,1.16,0.21,0.15,NaN,0.32,,,,2.05,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.812344565,66.32168124,12.56217989,7.312460439,0,0,0,0,4.774574508,1.502951758,0,0,0,0,0,0,0,0.229290427,0.187308288,0,0.2965789,0,0,0,0,0,0,0,0,0,0,0,100,2,0,85,0,0,1,9,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
GJ-022,johnson_1991,,,gilgarna,<undefined>,syenite,igneous,plutonic,0,67.94,15.58,NaN,<undefined>,0.05,0.5,1.82,7.18,3.69,0.2,0.05,NaN,1.48,,,,1.44,0.2,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.048897107,61.43641986,0,23.0083138,0,0,0,0,5.368217864,0,0.258079285,0,0,0.432996396,0,0.132889245,0,0.215997891,0,0,0.097784919,0,0,0,0,0,0,0,0,0,0,0,100,10,75,0,0,0,4,6,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
GJ-086,johnson_1991,,,leonora,<undefined>,syenite_porphyry,igneous,plutonic,0,64.86,17.63,NaN,<undefined>,0.09,0.26,0.56,7.11,5.53,0.21,0.07,NaN,0.52,,,,1.78,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.472805088,61.57400523,0,34.38562462,0,0,0,0,1.552218471,1.37522286,0,0,0,0.178060078,0,0,0,0.226168527,0.098645233,0,0.136519056,0,0,0,0,0,0,0,0,0,0,0,100,0,95,0,0,0,0,5,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachyte
GJ-023,johnson_1991,,,gilgarna,<undefined>,dyke,igneous,plutonic,0,68.16,16.27,NaN,<undefined>,0.05,0.29,1.19,6.82,4.78,0.15,0.04,NaN,1.01,,,,1.1,0.09,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.088410271,58.19302652,0,29.47767031,0,0,0,0,3.539562108,0,0.11200252,0,0,0.309156779,0,0.042201546,0,0.160220325,0,0,0.077369306,0,0,0,0,0,0,0,0,0,0,0,100.01,5,0,0,85,8,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
GJ-163,johnson_1991,,,widgiemooltha,binneringie_intrusion,syenite,igneous,plutonic,0,63.78,17.67,NaN,<undefined>,0.07,0.66,1.79,6.78,5.52,0.34,0.11,NaN,0.32,,,,2.06,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,57.62307377,1.441683732,34.3367248,0.765603448,1.29e-14,0,0,4.440747156,0,0,0.624957725,0,0,0,0,0,0.366319296,0.185731089,0,0.214612951,0,0,0,0,0,0,0,0,0,0,0,100.02,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachyte
FR-mr189,Robinson(2014),25 11'29.60'' N ,38 29'34.28'' E,saudi_arabia,mardabah_complex,syenite,igneous,plutonic,0,59.8,18.53,4.24,NaN,0.14,0.89,3.16,6.76,3.01,0.77,0.2,0.02,1.18,,,,NaN,NaN,,2656,102,33,0,1,22,51,64,44,0,4.2,45,6.6,625,5.8,3.2,7,32,68,314,0,60.84031341,10.98798696,20.54689128,0,0,0,0,2.559423434,2.054316318,0,1.400836065,0,0,0,0,0,0.858444401,0.395570421,0,0.403769774,0.038582489,0,0,0,0,0,0,0,0.036917436,0,0,99.99,0,82.367,0,0,5.633,12,0,0,0,0,0,0,-0.585442703122549,-5.72918823171623,-2.42646174924386,-0.378658693240345,1.33966193593702,2.18802782182118,2.39631687881457,trachyte
FR-mr190,Robinson(2014),25 11'27.94'' N ,38 29'33.98'' E ,saudi_arabia,mardabah_complex,syenite,igneous,plutonic,0,60.01,18.26,4.48,NaN,0.16,0.77,3.09,6.75,3.1,0.79,0.2,0.02,0.98,,,,NaN,NaN,,2220,106,30,0,13,22,52,59,42,1,3.3,41,7.3,594,4.2,3,5,32,65,1116,0,60.8155065,10.11912411,20.94939612,0,0,0,0,2.919751075,2.537354522,0,0.925604107,0,0,0,0,0,0.881401708,0.41827443,0,0.404072369,0.13723034,0,0,0,0,0,0,0,0.036945103,0,0,99.99,0,89.123,0,0,3,7.876,0,0,0,0,0,0,-0.434136552477952,-5.63722167399413,-2.02833997878361,-0.401795412008086,1.33880757975571,2.2071835730849,2.47904943853051,trachyte
JK-MZPJ1,Knight(1997),-32.19957,133.389813,point_james,st_peter_suite,<undefined>,igneous,plutonic,0,66.65,17.23,2.7,<undefined>,0.11,0.82,1.41,6.69,2.43,0.35,0.13,0.01,0.86,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.55051283,59.11607291,6.099477964,15.36594527,0,0,0,0.932138419,0,4.028134637,0,0,0,0,0,0,0,0.383338237,0.247465332,0,0.257833777,0,0,0,0,0,0,0,0,0.018134024,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,5.62816935830717,-2.27824017081472,-1.96060074692174,0.00135909277276293,1.33816601924516,2.17249714453175,1.60448406808959,trachydacite
HF-015,freeman_1995,,,<undefined>,<undefined>,<undefined>,igneous,plutonic,0,67.39,13.64,6.82,<undefined>,0.08,0.78,2.62,6.68,0.38,0.85,0.24,0,0.34,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.54413963,60.42015442,6.200313618,2.456733185,0,0,0,0,3.702551939,5.597830569,0,0,0,0,0,0,0,0.951819088,0.639081674,0,0.48666385,0,0,0,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,4.85357144802726,-0.814632476326226,3.28064211474892,0.358942104475635,1.75911770015168,2.82059622151505,-0.377036943029723,dacite
FR-mr191,Robinson(2014),25 11'29.42'' N,38 29'35.33'' E,saudi_arabia,mardabah_complex,syenite,igneous,plutonic,0,60.35,18.06,4.53,NaN,0.16,0.78,3.01,6.65,3.14,0.72,0.18,0.02,1.12,,,,NaN,NaN,,2185,90,55,0,10,22,46,56,39,0,5.4,41,7,571,4.3,1.2,8,29,71,236,0.488049367,59.92077229,9.909890592,21.20768022,0,0,0,0,2.877040569,4.038607113,0,0,0,0,0,0,0,0.803912666,0.423263757,0,0.363941216,0.029042067,0,0,0,0,0,0,0,0.03697315,0,0,99.99,0,85.56,0,0,4.44,10,0,0,0,0,0,0,-0.175350850519561,-5.39325146559137,-1.83606827674515,-0.393798405439329,1.24044301309501,2.17643733143464,2.50261252417383,trachyte
HF-039,freeman_1995,413967,6453916,<undefined>,<undefined>,<undefined>,igneous,plutonic,0,52.57,14.61,10.65,<undefined>,0.05,4.93,5.64,6.59,0.81,1.91,0.28,0.01,1.61,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,52.67554385,8.600840251,5.600278574,6.095455644,0,0,0,13.40427144,0,0,9.641620688,0,0,0,0,0,2.287278605,1.067263885,0,0.607192074,0,0,0,0,0,0,0,0,0.019827401,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-10.6134558695198,-4.37353185208174,2.49121267040536,0.0425917202202406,2.19807028332336,2.90289587692796,0.604732976416667,basaltic trachyandesite
JK-CMPJ7,Knight(1997),-32.19957,133.389813,point_james,st_peter_suite,<undefined>,igneous,plutonic,0,64.63,17.88,3.39,<undefined>,0.17,1.14,2.92,6.59,1.69,0.42,0.19,0,0.43,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.87357588,58.46007905,13.18127947,10.71605089,0,0,0,0.245248801,0,5.371458462,0,0,0,0,0,0,0,0.461273432,0.311562625,0,0.37787235,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,3.58651846548875,-3.2156880162775,-2.15921953798205,0.371417674663383,1.30507897309172,2.15029850541135,0.957357451038621,trachydacite
DB-039,Brett(1998),-32.173541,140.0399233,<undefined>,walter_outalpa_granite,granite,igneous,plutonic,0,77.14,11.4,3.64,<undefined>,0.01,0.08,0.09,6.58,0.1,0.24,0.03,NaN,0.14,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.12986675,57.78970762,0.246822609,0.627754116,0,0,0,0.256365245,0,3.298186532,0,0,0,0,0,0,0,0.260952763,0.331198641,0,0.059068273,0,0,0,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,14.2125872380859,3.94936987599439,3.59778905306396,-0.17606329679189,1.63292853469183,2.78868287071871,-1.04960656857749,rhyolite
KK-mn032,Kromkhun(2010),66 67705,35 5601,mount_painter,mount_painter,pepegoona_volcanic,igneous,volcanic,0,69,14.76,2.14,NaN,0,3.29,0.23,6.58,2.21,0.41,0.05,0.01,0.49,,,,NaN,NaN,,157,210,50,1,7,25,102,60,91,2,5,219,9,53,72,19,6,146,7,663,16.49452662,58.34996383,0.827902904,14.08506098,0,0,0,0.855668095,0,8.573698413,0,0,0,0,0,0,0,0.450402137,0.196728311,0,0.099464694,0.080272957,0,0.000116185,0,0,0,0,0,0.018188491,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,6.54663261732069,1.79949565496815,-1.42981157237047,-0.3695685888482,1.68386517001046,2.27734095459425,1.32045738482308,trachydacite
HF-043,freeman_1995,412511,6457150,<undefined>,<undefined>,<undefined>,igneous,plutonic,0,57.53,13.67,4.93,<undefined>,0.04,3.58,8.78,6.57,1.04,2.37,0.88,0,0.38,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,59.93399916,4.941514387,6.912653857,0.644009682,2.77e-14,0,0,21.53309183,0,0.996295291,0,0,0,0,0,0,2.728480825,0.47495885,0,1.834583968,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-4.33342106885123,-2.36101343793632,-0.167430195529279,-2.97310178847898,2.61657875953667,2.26284481572189,0.371648007987132,trachyandesite
GJ-065,johnson_1991,,,twin_peaks_north,<undefined>,monzodiorite,igneous,plutonic,0,63.76,17.36,NaN,<undefined>,0.09,1.66,5.59,6.49,1.13,0.53,0.17,NaN,0.56,,,,1.35,1.03,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.389083797,57.77267154,14.87836427,7.189947806,0,0,0,0,7.910534907,1.705103991,0,0,0,0,0,0,0,0.584096027,0.230069881,0,0.339265475,0,0,0,0,0,0,0,0,0,0,0,100.01,4,0,76,0,0,7,9,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
GJ-013,johnson_1991,,,gilgarna,<undefined>,syenite,igneous,plutonic,0,70.12,14.23,NaN,<undefined>,0.1,1.09,3.38,6.46,0.81,0.3,0.08,NaN,0.47,,,,2.85,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.77071272,57.07939974,7.372728359,5.115663172,0,0,0,0,5.935593735,1.977529926,0,0,0,0,0,0,0,0.328170294,0.260891168,0,0.158471205,0,0,0,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,rhyolite
DB-012,Brett(1998),-32.170423,140.0449833,<undefined>,<undefined>,enclave,igneous,plutonic,0,64.9,15.39,3.13,<undefined>,0.03,5.44,0.2,6.46,2.93,0.34,0.02,0.01,0.44,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.273606421,57.99902279,0.868804919,18.82533202,0,0,0,0.900798572,0,14.40362067,0,0,0,0,0,0,0,0.378368549,0.2914855,0,0.04030403,0,0,0,0,0,0,0,0,0.018425369,0,0,100.01,52.386,0,31.068,0,16.546,0,0,0,0,0,0,0,1.90788869636859,1.44893825179455,-2.22955126488442,0.0884432193817388,1.56901864460734,2.28288981185526,2.23903532731663,trachydacite
DB-050,Brett(1998),-32.170846,140.0155577,<undefined>,walter_outalpa_granite,granite,igneous,plutonic,0,77.53,11.51,2.93,<undefined>,0.01,0.57,0.07,6.32,0.5,0.22,0.02,0.01,0.13,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.01314318,55.07565827,0.212032222,3.118242581,0,0,0,0.342868897,0,3.678480763,0,0,0,0,0,0,0,0.237642254,0.264853129,0,0.039121306,0,0,0,0,0,0,0,0,0.017884676,0,0,100.02,30.505,0,60.845,0,8.65,0,0,0,0,0,0,0,14.5319579009566,4.53463840721155,2.92872208244487,-0.266996778398955,1.53956835526956,2.47015700664488,-0.694967642868386,rhyolite
HF-018,freeman_1995,,,<undefined>,<undefined>,<undefined>,igneous,plutonic,0,52.59,12.12,15.89,<undefined>,0.09,3.09,6.58,6.24,0.53,2.27,0.39,0.01,0.28,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,55.77331118,3.900436494,3.73142008,3.112237227,0,0,0,20.05570647,0,0,8.15513076,0,0,0,0,0,2.768121959,1.621510502,0,0.861204583,0,0,0,0,0,0,0,0,0.020190145,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,-11.409032077977,-5.19053296034522,8.43706128842854,0.816016682201663,2.04607181433181,3.13226592964886,0.388511863414173,basaltic trachyandesite
DB-048,Brett(1998),-32.189269,140.0498148,<undefined>,walter_outalpa_granite,<undefined>,igneous,plutonic,0,77.68,11.22,3.16,<undefined>,0.01,0.51,0.06,6.22,0.51,0.23,0.02,0.01,0.14,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.75246495,54.28426763,0.163716917,3.185368004,0,0,0,0.263074254,0,3.759058051,0,0,0,0,0,0,0,0.248816033,0.286071184,0,0.03917986,0,0,0,0,0,0,0,0,0.017911444,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,14.6000862422859,4.66825453036815,3.30993843909296,-0.302265097035915,1.48561763430752,2.43386899850558,-0.697795369473882,rhyolite
GJ-129,johnson_1991,,,fitzgerald_peaks,<undefined>,granite,igneous,plutonic,0,69.65,14.73,NaN,<undefined>,0.02,0.39,1.89,5.95,4.6,0.33,0.09,NaN,0.52,,,,1.67,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.33161538,51.27157526,0,28.44146075,0,0,0,0,4.298330002,0,0.896636196,0,0,0.126556138,0,0,0,0.353402075,0.105751576,0,0.174533994,0,0,0,0,0,0,0,0,0,0,0,99.98,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
NN-Pci,Neumann(1996),,,paralana,paralana_granodiorite,granodiorite,igneous,plutonic,0,69.52,17.38,1.25,<undefined>,0.01,0.77,2.98,5.91,1.13,0.15,0.04,NaN,0.47,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.23640421,51.70438502,14.25328138,7.066157449,0,0,0,0.756825915,0,2.628644914,0,0,0,0,0,0,0,0.162464027,0.113295451,0,0.078452775,0,0,0,0,0,0,0,0,0,0,0,100,18.848,39.799,36.084,0,5.27,0,0,0,0,0,0,0,8.42478010186561,-1.02741262208423,-2.69701205152049,0.186992666572755,0.949120860555606,1.51161550526214,0.137406468756728,dacite
KK-mn031,Kromkhun(2010),66 68112,35 5406,mount_painter,mount_painter,granite,igneous,plutonic,0,68,14.04,2.37,NaN,0,2.97,0.19,5.91,2.46,0.44,0.06,0.01,0.62,,,,NaN,NaN,,260,187,56,1,0,26,84,55,81,1,3,227,9,29,63,18,5,128,9,673,19.4345447,53.68953611,0.57130625,16.10091005,0,0,0,1.020523284,0,8.272378835,0,0,0,0,0,0,0,0.49521319,0.223215516,0,0.122284986,0.083482172,0,0.000119035,0,0,0,0,0,0.01863458,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,5.68896893001124,1.54632455782433,-0.83844573166335,-1.15816386857949,1.20125722136035,1.88719514597019,1.49249557298154,trachydacite
DB-033,Brett(1998),-32.185417,140.0423976,<undefined>,<undefined>,granite,igneous,plutonic,0,73.76,14.46,1.74,<undefined>,0.01,0.39,0.45,5.88,2.82,0.18,0.15,0.01,0.33,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.96783403,50.68324887,1.212801255,17.39696285,0,0,0,0.864871414,0,2.218350799,0,0,0,0,0,0,0,0.192334823,0.155586234,0,0.290241184,0,0,0,0,0,0,0,0,0.017691534,0,0,100,26.099,0,0,68.158,5.743,0,0,0,0,0,0,0,11.9490658513348,1.69709628500843,-0.00916715154781425,-0.408612680819898,1.02240373278704,1.59555389765157,1.657666052522,rhyolite
GJ-182,johnson_1991,,,gilgarna,<undefined>,monzodiorite,igneous,plutonic,0,64.24,15.63,NaN,<undefined>,0.08,2.39,4.14,5.71,2.64,0.36,0.24,NaN,0.58,,,,3.38,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.836509042,51.19422528,9.273138625,16.9183435,0,0,0,0,6.631196363,4.949988844,0,0,0,0,0,0,0,0.399592659,0.31395558,0,0.482401449,0,0,0,0,0,0,0,0,0,0,0,99.98,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
FR-ay186,Robinson(2014),25 09'08.25'' N,38 11'21.47'' E,saudi_arabia,al_ays_group,dacitic-andesite,igneous,volcanic,0,62.23,16.35,5.75,NaN,0.08,4.15,2.39,5.69,0.8,0.64,0.16,0.01,1.45,,,,NaN,NaN,,291,21,41,52,33,15,7,2.5,11,36,5.6,18,14,198,0.4,0,99,18,60,132,13.01612166,52.74844103,11.32477789,5.438850023,0,0,0,1.537194511,0,14.29195208,0,0,0,0,0,0,0,0.735285567,0.552815762,0,0.332872879,0.016714337,0,0.006318485,0,0,0,0,0,0.019021999,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,-0.583997298165896,-1.32097614659293,-0.677629690960151,1.08073375584538,1.19083973462014,1.81777000837104,0.198343871968847,andesite
GJ-158,johnson_1991,,,widgiemooltha,binneringie_intrusion,syenite,igneous,plutonic,0,59.36,15.4,NaN,<undefined>,0.13,1.59,3.72,5.63,5.44,0.9,0.25,NaN,0.26,,,,6.41,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,44.9397497,0.692793582,35.25197696,3.382887199,0,0,0,11.19573193,0,0,2.41573373,0,0,0,0,0,1.010155368,0.602060592,0,0.508122045,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachyte
JK-GDCB7,Knight(1997),,,cape_beaufort,st_peter_suite,<undefined>,igneous,plutonic,0,60.41,18.23,5.27,<undefined>,0.16,2.04,4.4,5.62,2.01,0.65,0.34,0.01,0.46,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.206116892,50.70448161,18.86539774,12.98010969,0,0,0,0,0.684687803,8.630236168,0,0,0,0,0,0,0,0.727037397,0.4932766,0,0.688659705,0,0,0,0,0,0,0,0,0.018519254,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,-0.944938418556125,-4.48799095040085,-1.67456902537401,0.658375391125551,0.815215416244287,1.45455579702256,1.37853280745406,trachyandesite
GJ-128,johnson_1991,,,fitzgerald_peaks,<undefined>,granite,igneous,plutonic,0,69.31,14.79,NaN,<undefined>,0.03,0.49,1.72,5.6,5.02,0.37,0.08,NaN,0.28,,,,1.05,0.7,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.28188587,48.53080812,0.380991729,31.09562786,0,0,0,0,4.921862733,0,0.072112693,0,0,0,0,0,0,0.396970675,0.164117415,0,0.155427925,0,0,0,0,0,0,0,0,0,0,0,99.99,9,86,0,0,0,0,3,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,trachydacite
JK-CGPJ1,Knight(1997),-32.19957,133.389813,point_james,st_peter_suite,<undefined>,igneous,plutonic,0,70.52,16.31,0.63,<undefined>,0.04,0.16,0.39,5.5,5.74,0.15,0.01,0.01,0.31,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.1810632,46.79348935,1.78684066,34.95529752,0,0,0,0.249466697,0,0.783201628,0,0,0,0,0,0,0,0.158217114,0.055608253,0,0.019100492,0,0,0,0,0,0,0,0,0.017463942,0,0,100.02,0,0,0,0,0,0,0,0,0,0,0,0,9.77037286671322,-0.450760483542633,-2.19223120529655,-1.11879007435551,0.515468466651201,0.86892123975268,4.56656777033818,trachydacite
